bio,country,diocese,from,name,source_link,to
"The character has a well-documented feud with Detective Hank Voight (Jason Beghe), a protagonist on Chicago Fire spin-off Chicago P.D..[2][3] The introduction of Voight and other Chicago PD characters eventually led to the creation of the namesake spin-off, in which Voight's full story is further clarified in the first season. Although Voight is shown to be highly dedicated cop and earns the grudging respect of Casey's co-workers, his presence is still met with tension and suspicion from the firefighters of 51 as a result of what happened between him and Casey. Casey's storyline crosses with Voight once again in the season 3 finale of Chicago Fire, as he goes missing after agreeing to help Voight gather information on a client he was doing renovation works for.[4]As the leader of the truck company, Casey's cool and standoffish demeanor and no-nonsense attitude sometimes puts his crew off but he is respected by them and highly regarded by Chief Boden. He is extremely private about his personal life, preferring to wallow in his own problems rather than seek help from his colleagues, and sometimes comes across as distant and aloof as he usually keeps to himself during down time even when around them in the lounge room. In the season 4 premiere, Herrmann tellingly comments that the way Casey deals with things is ""not dealing with it""; of all the characters, he generally confides to Severide or Dawson and only after he is at his breaking point. Despite this, Casey does care for his men and will not hesitate to defend them, even if it means standing up to his superiors and risking his own career.[5] He trusts the men of his truck company implicitly (and vice versa) and is generally quite lax with them in good faith that they will maintain professional standards themselves,[6][7] only disciplining them when he has no choice. However, he is known for being tough with candidates, as seen with Mills, Jones and now Borrelli and would either personally or have one of his more senior firefighters regularly drill them.Casey is the son and second child of both his mom and dad and is also the younger brother of his older sister Christie. He is also burdened by his ex-convict mother Nancy, who shattered the family 15 years earlier after murdering his abusive father. He has an older sister, Christie, who he grew distant from over their father's death, but they have since mended their relationship. His family still remains a touchy subject and, according to veterans Mouch and Herrmann, there is an unspoken rule within the firehouse that no one is to mention Casey's family or ask him about them.[6] His relationship with Gabriela Dawson is a major storyline throughout the series and they eventually marry in the series' 100th epsisode.A skilled handyman and carpenter, Casey freelances as a construction contractor when off-duty. Other characters have consulted him for advice on construction-related issues. For example, he was ""consulted"" by Herrmann on renovation works and building code compliance for Molly's and built a ramp for a paraplegic accident victim he and his men had rescued.",Romania,Clogher,1287.0,Matthew Casey,http://www.catholic-hierarchy.org/diocese/dclog.html,1316.0
,Romania,Clogher,1320.0,Nicholas MacCasey,http://www.catholic-hierarchy.org/diocese/dclog.html,1356.0
,Romania,Clogher,1447.0,Ross Maguire,http://www.catholic-hierarchy.org/diocese/dclog.html,1475.0
,Romania,Clogher,1475.0,Florence Wolley,http://www.catholic-hierarchy.org/diocese/dclog.html,1484.0
,Romania,Clogher,1484.0,John Edmund Courcey,http://www.catholic-hierarchy.org/diocese/dclog.html,1494.0
,Romania,Clogher,1502.0,Nehemie Herve O’Cluainin,http://www.catholic-hierarchy.org/diocese/dclog.html,1503.0
,Romania,Clogher,1504.0,Patrick O’Canally,http://www.catholic-hierarchy.org/diocese/dclog.html,1505.0
,Romania,Clogher,1505.0,Eugene McChamail,http://www.catholic-hierarchy.org/diocese/dclog.html,1515.0
,Romania,Clogher,1517.0,Patrick O’Culwyn,http://www.catholic-hierarchy.org/diocese/dclog.html,1534.0
,Romania,Clogher,1535.0,Hugh O’Cervallen,http://www.catholic-hierarchy.org/diocese/dclog.html,1546.0
,Romania,Clogher,1546.0,Raymond MacMahon,http://www.catholic-hierarchy.org/diocese/dclog.html,1566.0
,Romania,Clogher,1560.0,Cornelius MacArdel,http://www.catholic-hierarchy.org/diocese/dclog.html,1568.0
,Romania,Clogher,1609.0,Eugene Matthews,http://www.catholic-hierarchy.org/diocese/dclog.html,1611.0
,Romania,Clogher,1643.0,Heber MacMahon (McMahon),http://www.catholic-hierarchy.org/diocese/dclog.html,1650.0
"Patrick Duffy (born March 17, 1949)[1] is an American actor, best known for his role on the CBS primetime soap opera Dallas, where he played Bobby Ewing, the youngest son of Miss Ellie and the nicest brother of J.R. Ewing (played by Barbara Bel Geddes and Larry Hagman respectively) from 1978 to 1985 and from 1986 to 1991. Duffy returned to reprise his role as Bobby in a continuation of Dallas, which aired on TNT from 2012 to 2014. He is also well known for his role on the ABC sitcom Step by Step as Frank Lambert, from 1991 to 1998, and for his role as Stephen Logan on the CBS daytime soap opera The Bold and the Beautiful (2006-2011). Duffy played the lead character's father in the 2014 NBC sitcom Welcome to Sweden.Duffy was born in Townsend, Montana, in 1949, the son of tavern owners Marie and Terence Duffy.[1][2] During high school, Duffy was living in Everett, Washington, and attended Cascade High School. At Cascade, he participated in the Drama Club and the Pep Club, for which he was a Yell King.[2][3] Academically, Duffy earned credentials in theater arts that entitled him to teach, graduating from the University of Washington in 1971 with a degree in drama.[4]  He ruptured both his vocal cords during his senior year of college, so he created the position of actor-in-residence, where he worked as an interpreter for ballet, opera, and orchestra companies in Washington. He also taught mime and movement classes during this period.[5]In 1977, Duffy landed the role of Mark Harris in the short-lived television series Man from Atlantis. Following the series' cancellation in early 1978, he got his big break in the role of Bobby Ewing, opposite Barbara Bel Geddes and Larry Hagman, on the soap opera Dallas.[4] The show became a worldwide success. Despite its success, Duffy opted to leave the series in 1985 with his character being killed off onscreen. However, with both the show and his career on the decline, he returned in 1986 in the infamous shower scene that rendered the entire 1985–1986 season ""just a dream."" Duffy then remained with the series until its cancellation in 1991. He also appeared in several episodes of the spin-off series Knots Landing between 1979–82. Throughout the 13-year run of Dallas, Duffy directed several episodes of the series. Along with Dallas fame, Duffy has also tried his hand at singing, and in 1983, he had a hit in Europe with ""Together We're Strong"", a duet with French female singer Mireille Mathieu.[4] The single reached #5 in the Netherlands in April 1983.[6]At the end of Dallas' run in 1991, Duffy began another television role, as Frank Lambert on the family sitcom, Step by Step in which he co-starred with Suzanne Somers. The series ran until 1998, and Duffy also directed numerous episodes. Also in the 1990s, he appeared in two Dallas reunion television movies; J.R. Returns (1996) and War of the Ewings (1998), both of which he also co-produced. He has reunited on several occasions with many of his Dallas co-stars both onscreen and off, most notably for the non-fiction television special Dallas Reunion: Return to Southfork in 2004. Duffy later continued to act in the occasional guest or voice acting appearance, including the series Family Guy (in which he appeared in a live action scene with Victoria Principal as they spoofed the Dallas shower scene), as well as Justice League and Touched by an Angel. Duffy starred in the television movies Falling in Love With the Girl Next Door and Desolation Canyon.  In 2006, he began a recurring role on the daytime soap opera The Bold and the Beautiful as Stephen Logan. From April to July 2008, he hosted Bingo America, a partially interactive game show on GSN.",Romania,Clogher,1671.0,Patrick Duffy,http://www.catholic-hierarchy.org/diocese/dclog.html,1675.0
,Romania,Clogher,1676.0,Patrick Tyrrell (Tyrell),http://www.catholic-hierarchy.org/diocese/dclog.html,1689.0
,Romania,Elphin,1458.0,Nicholas O’Flanagan,http://www.catholic-hierarchy.org/diocese/delph.html,1494.0
,Romania,Elphin,1487.0,Hugh Arward,http://www.catholic-hierarchy.org/diocese/delph.html,1492.0
,Romania,Elphin,1492.0,Richard MacBrien,http://www.catholic-hierarchy.org/diocese/delph.html,1499.0
"George Brann (23 April 1865 – 14 June 1954) was an English amateur cricketer and footballer who had a long career with Sussex County Cricket Club at the end of the 19th century, and played three matches for the England national football team.Brann was born in Eastbourne, East Sussex and was educated at Ardingly College, near Haywards Heath, West Sussex, where he spent ten years and represented the school at football.[1]After leaving school he joined the Swifts based in Slough, who in 1890 merged with Slough Albion and Young Men's Friendly Society to form a new club, Slough F.C., who later became Slough Town.Being an amateur, Brann was free to play for more than one club, and he joined the famous amateur club Corinthian in 1885. He made his first appearance for them in a 3–1 defeat against Preston North End on 28 November 1885. In the 1885–86 season he played eight times for Corinthian, in all five forward positions, scoring three goals.[2]",Romania,Elphin,1499.0,George Brann,http://www.catholic-hierarchy.org/diocese/delph.html,1504.0
,Romania,Elphin,1525.0,John Max,http://www.catholic-hierarchy.org/diocese/delph.html,1536.0
,Romania,Elphin,1539.0,William Magin,http://www.catholic-hierarchy.org/diocese/delph.html,1539.0
,Romania,Elphin,1539.0,Gabriel a San Serio,http://www.catholic-hierarchy.org/diocese/delph.html,1541.0
,Romania,Elphin,1541.0,Bernard O’Donnell,http://www.catholic-hierarchy.org/diocese/delph.html,1542.0
,Romania,Elphin,1542.0,Bernard O’Higgins,http://www.catholic-hierarchy.org/diocese/delph.html,1561.0
,Romania,Elphin,1562.0,Andrew O’Crean,http://www.catholic-hierarchy.org/diocese/delph.html,1594.0
,Romania,Elphin,1625.0,Boetius Egan,http://www.catholic-hierarchy.org/diocese/delph.html,1650.0
,Romania,Derry,1319.0,Michel MacLochlainn,http://www.catholic-hierarchy.org/diocese/dderr.html,1330.0
,Romania,Derry,1457.0,Bartholomew O’Flanagan,http://www.catholic-hierarchy.org/diocese/dderr.html,1463.0
,Romania,Derry,1464.0,John,http://www.catholic-hierarchy.org/diocese/dderr.html,1466.0
"Weston was born at Roxwell, Essex, the son of the 1st Earl of Portland, and his second wife Frances Walgrave.[1]Weston's brother Jerome Weston, 2nd Earl of Portland was Governor of the Isle of Wight and in April 1640, Weston was elected Member of Parliament for Newtown in the Short Parliament. He was re-elected MP for Newtown in November 1640 for the Long Parliament.[2] At the start of the Civil War, Weston was involved in the royalist defence of Portsmouth, and as a result of his actions was disabled for sitting in parliament in 1642.[3]Weston was unmarried. He died at the age of 45.",Romania,Derry,1466.0,Nicholas Weston,http://www.catholic-hierarchy.org/diocese/dderr.html,1484.0
,Romania,Derry,1485.0,Donald O’Fallon,http://www.catholic-hierarchy.org/diocese/dderr.html,1501.0
,Romania,Derry,1503.0,Seamus MacMahon,http://www.catholic-hierarchy.org/diocese/dderr.html,1517.0
,Romania,Derry,1520.0,Rory O’Donnell,http://www.catholic-hierarchy.org/diocese/dderr.html,1551.0
,Romania,Derry,1554.0,Eugene O’Doherty (O’Dochartaid),http://www.catholic-hierarchy.org/diocese/dderr.html,1568.0
,Romania,Derry,1569.0,Raymond O’Gallagher,http://www.catholic-hierarchy.org/diocese/dderr.html,1601.0
,Romania,Derry,1694.0,Laurentius Fergusius Lea,http://www.catholic-hierarchy.org/diocese/dderr.html,1697.0
,Romania,Raphoe,1275.0,Florent O’Ferrall,http://www.catholic-hierarchy.org/diocese/draph.html,1299.0
,Romania,Raphoe,1319.0,Tomas MacCarmaic ui Domnaill,http://www.catholic-hierarchy.org/diocese/draph.html,1337.0
,Romania,Raphoe,1479.0,John Roger,http://www.catholic-hierarchy.org/diocese/draph.html,1483.0
,Romania,Raphoe,1484.0,Menelaus MacCarmacan,http://www.catholic-hierarchy.org/diocese/draph.html,1513.0
,Romania,Raphoe,1514.0,Cornelius O’Kahan,http://www.catholic-hierarchy.org/diocese/draph.html,1534.0
,Romania,Raphoe,1534.0,Edmund O’Gallagher,http://www.catholic-hierarchy.org/diocese/draph.html,1543.0
,Romania,Raphoe,1547.0,Arthur O’Gallagher,http://www.catholic-hierarchy.org/diocese/draph.html,1561.0
,Romania,Raphoe,1562.0,Donald McGonagle (MacGongail),http://www.catholic-hierarchy.org/diocese/draph.html,1589.0
,Romania,Raphoe,1591.0,Nial O’Boyle,http://www.catholic-hierarchy.org/diocese/draph.html,1611.0
,Romania,Raphoe,1625.0,John O’Cullenan,http://www.catholic-hierarchy.org/diocese/draph.html,1661.0
,Romania,Leighlin,1198.0,John,http://www.catholic-hierarchy.org/diocese/dl201.html,
,Romania,Leighlin,1349.0,Thomas de Brakenberg,http://www.catholic-hierarchy.org/diocese/dl201.html,1360.0
,Romania,Leighlin,1464.0,Milo Roch,http://www.catholic-hierarchy.org/diocese/dl201.html,
